element_type,osmid,amenity,check_date,created_by,name,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,fax,isced:level,old_name,phone,ref:educamadrid,short_name,operator:type,email,website,opening_hours,wheelchair,operator,language:de,contact:facebook,mobile,office,alt_name,description,source,source:date,addr:country,barrier,level,contact:phone,contact:website,nursery,wheelchair:description:es,language:en,wikidata,wikipedia,after_school,fee,preschool,max_age,min_age,building:use,nodes,building,fence_type,denomination,religion,school:language,name:etymology:wikidata,fence,height,language:fr,building:material,roof:height,roof:shape,building:levels,ways,type
way,330451566,kindergarten,,,Abc Schule,"POLYGON ((-3.6814971 40.4481241, -3.6815631 40.4479757, -3.6813055 40.4479123, -3.681241 40.448082, -3.6814971 40.4481241))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3374152587, 3374152585, 3374152584, 3374152586, 3374152587]",,,,,,,,,,,,,,,
way,330451569,kindergarten,,,Escuela Infantil Carricoche,"POLYGON ((-3.6992296 40.370184, -3.699259 40.3701885, -3.6994947 40.3702246, -3.6996072 40.3702418, -3.6994493 40.370787, -3.6991301 40.3707503, -3.6992296 40.370184))",,1,28041,Calle de Moreja,+34913698583,0,,+34913170465,28043491,EEI Carricoche,public,eei.carricoche.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.carricoche.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[5600693274, 6794875575, 6794875568, 3374152242, 3374152258, 5600693273, 5600693274]",,,,,,,,,,,,,,,
way,331008216,kindergarten,,,Escuela Infantil El Encinar,"POLYGON ((-3.6523497 40.4521298, -3.6525528 40.4524004, -3.6525842 40.4524412, -3.6524897 40.4524822, -3.6523708 40.4525338, -3.6524855 40.4526865, -3.6527271 40.4530081, -3.6523174 40.4531842, -3.6517284 40.4524078, -3.6523497 40.4521298))",,1,28043,Calle del Estrecho de Mesina,+34913884725,0,,+34913889917;+34609267137,28043533,EEI El Encinar,public,eei.elencinar.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elencinar.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[3380592054, 4744044297, 3380592056, 4977565668, 3380592057, 4755977925, 3380592058, 3380592059, 3380592055, 3380592054]",,,,,,,,,,,,,,,
way,331546027,kindergarten,,,Escuela Infantil Los Ángeles,"POLYGON ((-3.7015101 40.4584413, -3.7016217 40.4582918, -3.7015587 40.4582622, -3.7015527 40.4582594, -3.7012165 40.4581043, -3.7010699 40.4582795, -3.7010339 40.4583213, -3.7009978 40.4583631, -3.7008367 40.4585306, -3.7011025 40.4586427, -3.7013311 40.458739, -3.7013852 40.4587593, -3.7013982 40.458766, -3.7013998 40.4587642, -3.7014325 40.4587705, -3.7016433 40.4588115, -3.7017257 40.4587836, -3.7016849 40.4587186, -3.7017163 40.4586836, -3.7018514 40.4585284, -3.7018823 40.4584931, -3.7018502 40.4584931, -3.7018097 40.458493, -3.7015101 40.4584413))",,241,28020,Calle de Bravo Murillo,+34915701196,0,,+34915701196,28043430,EEI Los Ángeles,public,eei.losangeles.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.losangeles.madrid,,,Comunidad de Madrid,,,,,,,,,,fence,,,,,,,,,,,,,,,"[3386159429, 3386159428, 1164102144, 11491646574, 1164102100, 1164102273, 8939548551, 1164101897, 3374152591, 8941827111, 8935580507, 8935580506, 1164101894, 8935580505, 8935580512, 1164102263, 1164101813, 1164102189, 8935580516, 8935580513, 1164102128, 1164102211, 3386159430, 3386159429]",,,,,,,,,,,,,,,
way,332582755,kindergarten,,,Escuela infantil municipal Doña Francisquita,"POLYGON ((-3.6300946 40.4787823, -3.6300996 40.4786851, -3.6301057 40.47867, -3.6301234 40.4786628, -3.6301701 40.4786637, -3.6306878 40.4786738, -3.6307 40.478691, -3.6306959 40.4787555, -3.6306939 40.4788273, -3.6306932 40.4788837, -3.6306909 40.4789618, -3.6306871 40.4790215, -3.6306846 40.4791099, -3.630683 40.4791956, -3.6300829 40.4791859, -3.6300849 40.4791166, -3.6300946 40.4787823))",,1,,Calle de Cambados,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[4599778355, 3397305888, 3397305886, 3397305885, 4599778285, 3397305887, 3397305889, 4599778345, 4599778325, 4599778338, 4599778336, 4599778356, 4599778353, 4599778316, 4599778315, 4599778357, 4599778355]",,split_rail,,,,,,,,,,,,,
way,332582758,kindergarten,,,Escuela infantil municipal El Bateo,"POLYGON ((-3.5920048 40.4509371, -3.5921799 40.4512381, -3.5930856 40.4509384, -3.5929125 40.4506398, -3.5920048 40.4509371))",Madrid,3,28042,Paseo de los Pinos de Osuna,,,,+34 917 414 436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1297246729, 3397305831, 3397305823, 3397305820, 1297246729]",,,,,,,,,,,,,,,
way,332582761,kindergarten,,,Escuela infantil municipal El Caserío,"POLYGON ((-3.6575963 40.3878032, -3.6579165 40.3871564, -3.6574206 40.3870109, -3.6571498 40.3875599, -3.6575963 40.3878032))",,3,,Calle María Teresa Robledo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305065, 3397305063, 3397305062, 3397305064, 3397305065]",,,,,,,,,,,,,,,
way,332582762,kindergarten,,,Escuela infantil municipal El Olivar,"POLYGON ((-3.7014906 40.4094797, -3.7016098 40.4094707, -3.7016493 40.4094677, -3.7016694 40.4094661, -3.7016763 40.4094656, -3.7016903 40.4094636, -3.701738 40.4094567, -3.7017555 40.4095234, -3.7017924 40.4095192, -3.7018044 40.4095654, -3.701736 40.4095739, -3.7017033 40.4095775, -3.7015223 40.4095977, -3.7014906 40.4094797))",Madrid,48,28012,Calle del Olivar,,,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,"[3397305068, 3808289872, 3808286452, 3808292848, 3397305067, 3808292847, 3397305066, 3397305070, 3397305069, 3397305071, 3397305072, 3808286449, 3397305073, 3397305068]",,,,,,,,,,,,,,,
way,332582764,kindergarten,,,Escuela infantil municipal Gigantes y Cabezudos,"POLYGON ((-3.6597859 40.4498441, -3.6599741 40.4505935, -3.6596993 40.4506351, -3.6596978 40.4506086, -3.6596552 40.4504561, -3.6595064 40.4504802, -3.6593708 40.4505014, -3.6593943 40.4504125, -3.6594061 40.4501638, -3.6597859 40.4498441))",,28,,Calle de Rafael Bergamín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305804, 3397305816, 3397305818, 7120470248, 3397305808, 7120470250, 3397305809, 3397305807, 3397305806, 3397305804]",,,,,,,,,,,,,,,
way,332582765,kindergarten,,,Escuela infantil municipal La Chulapona,"POLYGON ((-3.592791 40.4644609, -3.5928079 40.4644869, -3.592818 40.4645105, -3.5928285 40.4645187, -3.5928427 40.4645236, -3.5928569 40.4645244, -3.5928724 40.4645195, -3.5931036 40.4644157, -3.5928261 40.464059, -3.5927951 40.4639922, -3.592787 40.4639398, -3.5927937 40.4639018, -3.5928099 40.4638484, -3.5927276 40.4638802, -3.5926411 40.4639049, -3.5925453 40.4639265, -3.5924561 40.4639388, -3.5923832 40.463945, -3.5922968 40.463945, -3.5922583 40.4639437, -3.5922411 40.4639486, -3.592229 40.4639601, -3.5921824 40.4641232, -3.5921729 40.4641766, -3.5921719 40.4642239, -3.5921749 40.4642611, -3.5921837 40.464304, -3.5921972 40.4643443, -3.5922114 40.4643777, -3.5922286 40.4644065, -3.5922502 40.4644401, -3.5922668 40.4644494, -3.5922806 40.4644502, -3.5922978 40.4644468, -3.5924514 40.4643775, -3.5924848 40.4643669, -3.5925149 40.4643613, -3.5925493 40.4643582, -3.5925858 40.4643585, -3.5926162 40.4643621, -3.5926435 40.4643677, -3.5926806 40.4643793, -3.5927103 40.4643929, -3.5927401 40.4644106, -3.5927627 40.4644299, -3.5927785 40.4644453, -3.592791 40.4644609))",,1,,Calle de Bahía de Pollensa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305878, 3397305879, 3397305880, 3397305881, 3397305883, 3397305884, 3397305882, 3397305871, 3397305852, 3397305851, 3397305845, 3397305841, 3397305839, 3397305840, 3397305842, 3397305843, 3397305844, 3397305848, 3397305847, 3397305846, 3397305849, 3397305850, 3397305853, 3397305854, 3397305855, 3397305856, 3397305857, 3397305858, 3397305866, 3397305869, 3397305873, 3397305876, 3397305877, 3397305875, 3397305865, 3397305863, 3397305861, 3397305859, 3397305860, 3397305862, 3397305864, 3397305867, 3397305868, 3397305870, 3397305872, 3397305874, 3397305878]",,,,,,,,,,,,,,,
way,332582768,kindergarten,,,Escuela infantil municipal La Revoltosa,"POLYGON ((-3.5890599 40.36643, -3.5885778 40.3669947, -3.5882002 40.3668094, -3.5881766 40.3667373, -3.5885846 40.3662551, -3.5886772 40.3662403, -3.5890599 40.36643))",,15,,Calle de José Antonio Rebolledo y Palma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305011, 3397305014, 3397305013, 3397305012, 3397305010, 3397305009, 3397305011]",,,,,,,,,,,,,,,
way,332582769,kindergarten,,,Escuela infantil municipal La del Manojo de Rosas,"POLYGON ((-3.6164927 40.4182251, -3.6161161 40.4176151, -3.6156496 40.4177807, -3.6156105 40.4178381, -3.6159298 40.4183746, -3.6160197 40.4183985, -3.6164927 40.4182251))",,12,,Calle Rávena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305079, 3397305076, 3397305077, 3397305078, 3397305080, 3397305081, 3397305079]",,,,,,Q5966465,,,,,,,,,
way,332582770,kindergarten,,,Escuela de Educación Infantil La del Soto del Parral,"POLYGON ((-3.7683353 40.3720546, -3.7683986 40.3718184, -3.7672249 40.371636, -3.7671616 40.3718721, -3.7683353 40.3720546))",,19,,Calle de las Trompas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305018, 3397305016, 3397305015, 3397305017, 3397305018]",,,,,,,,,,,,,,,
way,332582771,kindergarten,,,Escuela infantil municipal Las Leandras,"POLYGON ((-3.5932461 40.4435446, -3.5932558 40.4432289, -3.5940228 40.4432368, -3.594031 40.4432181, -3.5940333 40.4431819, -3.5940228 40.4431399, -3.5940027 40.4430968, -3.5939692 40.4430583, -3.5939178 40.4430186, -3.593859 40.4429823, -3.5937346 40.4429291, -3.5936326 40.44289, -3.5934971 40.4428548, -3.5934159 40.4428435, -3.5933466 40.4428367, -3.5930428 40.4428327, -3.5930093 40.4435197, -3.5932461 40.4435446))",,2,,Calle de Deyanira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3397305802, 3397305799, 3397305800, 3397305798, 3397305797, 3397305796, 3397305795, 3397305794, 3397305793, 3397305092, 3397305091, 3397305090, 3397305089, 3397305088, 3397305087, 3397305086, 3397305801, 3397305802]",,,,,,,,,,,,,,,
way,332582772,kindergarten,,,Escuela infantil municipal Los sobrinos del Capitán Grant,"POLYGON ((-3.6122256 40.3735782, -3.6119376 40.3734347, -3.6116937 40.3734755, -3.6113469 40.3738777, -3.6113661 40.3739577, -3.6117466 40.3741455, -3.6122256 40.3735782))",,20,,Avenida de la Gavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3255013154, 3397305019, 3255013155, 3255013160, 3397305020, 3255013461, 3255013154]",,,,,,,,,,,,,,,
way,333527956,kindergarten,,,Escuela infantil municipal Los Gavilanes,"POLYGON ((-3.7025559 40.4514327, -3.7025282 40.4514268, -3.7025231 40.4514258, -3.7024083 40.4514027, -3.7023408 40.4513902, -3.7023216 40.4513864, -3.7023277 40.4512655, -3.7023311 40.451198, -3.7023327 40.4511659, -3.702336 40.4511005, -3.702569 40.451107, -3.7025569 40.4514076, -3.7025559 40.4514327))",,7,,Calle de Tiziano,,,Escuela Infantil Municipal Tetuán nº 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3406578675, 3930877876, 3930851446, 3930877874, 3930851445, 3406578674, 3930850930, 3930850931, 3930850934, 3406578672, 3406578673, 3930851448, 3406578675]",,,,,,,,,,,,,,,
way,333527966,kindergarten,,,Escuela Infantil Los Pinos,"POLYGON ((-3.6907066 40.3410401, -3.6908419 40.3410372, -3.6908495 40.3412715, -3.6900995 40.341285, -3.6900933 40.3409939, -3.6907066 40.3409786, -3.6907066 40.3410401))",,4,28021,Calle de Rocafort,+34915052557,0,,+34915052557,28044860,EEI Los Pinos,public,eei.lospinos.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.lospinos.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266169370, 3406578362, 3406578367, 3406578368, 3406578361, 3406578360, 266169370]",,,,,,,,,,,,,,,
way,333527979,kindergarten,,,Escuela infantil municipal La Patria Chica,"POLYGON ((-3.762863 40.3616749, -3.7630999 40.3614174, -3.7636193 40.3617546, -3.7633661 40.3619873, -3.7631139 40.3618269, -3.762863 40.3616749))",,31,,Calle Patrimonio de la Humanidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3406578610, 3406578608, 3406578611, 425505124, 3406578614, 3406578610]",,,,,,,,,,,,,,,
way,333527980,kindergarten,,,Escuela infantil municipal Las Mercedes,"POLYGON ((-3.5800622 40.4422171, -3.5801515 40.4421993, -3.5803198 40.4420531, -3.5805106 40.4422027, -3.5810173 40.4421767, -3.5809916 40.4422258, -3.5809722 40.4423043, -3.5809709 40.4423573, -3.5810767 40.4427421, -3.581087 40.4428382, -3.5806234 40.4425222, -3.5804409 40.4426851, -3.5804486 40.4426577, -3.5804486 40.4426164, -3.5804403 40.442588, -3.5804203 40.4425595, -3.5803919 40.4425296, -3.5801572 40.4423622, -3.5801443 40.4423431, -3.5801327 40.442268, -3.5801179 40.4422459, -3.5800843 40.4422263, -3.5800622 40.4422171))",,22,,Calle de Samaniego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3406578654, 3406578652, 3406578650, 3406578653, 3406578651, 3406578655, 3406578659, 3406578661, 3406578670, 3406578671, 3406578663, 3406578669, 3406578668, 3406578667, 3406578666, 3406578665, 3406578664, 3406578662, 3406578660, 3406578658, 3406578657, 3406578656, 3406578654]",,,,,,,,,,,,,,,
way,333527982,kindergarten,2023-11-06,,Escuela infantil municipal Molinos de Viento,"POLYGON ((-3.6096815 40.4032295, -3.6098365 40.4032078, -3.6103381 40.403143, -3.610476 40.4033171, -3.6097434 40.4038969, -3.6097041 40.4038674, -3.6096049 40.4037928, -3.6095774 40.4037721, -3.6099824 40.4034503, -3.6099674 40.4034393, -3.609908 40.4033957, -3.609735 40.4032688, -3.6096815 40.4032295))",,4,,Camino de la Fuente de Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3406578642, 4457265546, 3406578641, 3406578643, 3406578646, 4457265541, 4457265542, 3406578645, 3406578644, 4457265545, 4457265559, 4457265551, 3406578642]",,,,,,,,,,,,,,,
way,336878026,kindergarten,,,Centro Privado de Educación Infantil Colegio Diocesano María Inmaculada - Luis Ruiz,"POLYGON ((-3.6390766 40.4312872, -3.6390634 40.4312693, -3.6389665 40.4311319, -3.638751 40.4312177, -3.6388578 40.4313569, -3.6388711 40.4313749, -3.6390766 40.4312872))",,28,28017,Calle de Luis Ruiz,+34913689649,0,,+34913675838,28005805,CPEI Colegio Diocesano María Inmaculada - Luis Ruiz,private,cc.minmaculada-luisruiz.madrid@educa.madrid.org,https://mariainmaculadaluisruiz.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3439618454, 3439618450, 3439618418, 3439618435, 3439618473, 3439618478, 3439618454]",,,,,,,,,,,,,,,
way,337371482,kindergarten,,,E.E.I. Cinco Lobitos,"POLYGON ((-3.7556752 40.3656124, -3.7550843 40.365579, -3.7551881 40.3645051, -3.755779 40.364537, -3.7557594 40.3647402, -3.7556752 40.3656124))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3444635670, 3444635669, 3444635665, 3444635666, 11309928054, 3444635670]",,,,,,,,,,,,,,,
way,338170298,kindergarten,,,"Centro Privado de Educación Infantil, Primaria y Secundaria Mirasol","POLYGON ((-3.7122236 40.4847854, -3.7130858 40.4844658, -3.7130637 40.4845163, -3.7130648 40.4845608, -3.7130806 40.4845944, -3.7131037 40.4846219, -3.7136366 40.4849656, -3.7135954 40.4850104, -3.7133805 40.484871, -3.7133303 40.4848563, -3.7132912 40.4848575, -3.7132548 40.484867, -3.712686 40.4852081, -3.7123514 40.4848999, -3.7122892 40.484844, -3.7122236 40.4847854))",Madrid,4,28034,Calle de Peña Dorada,+34917382088,0,,+34917386100;+34646568453,28021975,CPEIPS Mirasol,private,cc.mirasol.madrid@educa.madrid.org,http://www.colegiomirasol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3452364945, 3452364926, 3452364928, 3452364930, 3452364932, 3452364933, 3452364955, 3452364957, 3452364952, 3452364949, 3452364950, 3452364951, 3452364961, 6506060351, 6506060350, 3452364945]",,,,,es;en,,,,,,,,,,
way,338170299,kindergarten,,,Centro Privado de Educación Infantil Conde de Elda,"POLYGON ((-3.7122466 40.4747528, -3.7126309 40.474668, -3.7126146 40.4746251, -3.7127262 40.4746005, -3.7126729 40.4744607, -3.7126254 40.4744711, -3.7126109 40.474433, -3.7125644 40.4744433, -3.7125528 40.4744129, -3.7125055 40.4744234, -3.7124938 40.4743929, -3.7124479 40.474403, -3.7124355 40.4743705, -3.7123875 40.4743811, -3.7123768 40.4743531, -3.7123297 40.4743635, -3.7123153 40.474326, -3.7122964 40.4743301, -3.7122809 40.4743335, -3.7122945 40.474369, -3.7122457 40.4743798, -3.7122573 40.4744101, -3.7122084 40.4744209, -3.71222 40.4744514, -3.7121721 40.474462, -3.7121839 40.4744929, -3.7121361 40.4745034, -3.7121481 40.4745349, -3.7121006 40.4745454, -3.7121122 40.4745759, -3.7120626 40.4745869, -3.7121186 40.4747338, -3.7122299 40.4747092, -3.7122466 40.4747528))",,14,28029,Calle de Ponferrada,+34913781757,0,,+34917392300;+34917392890,28036012,CPEI Conde de Elda,private,cc.condedeelda.madrid@educa.madrid.org,http://www.educa.madrid.org/cc.condedeelda.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3452364841, 3452364835, 3452364834, 3452364833, 3452364823, 3452364825, 3452364820, 3452364821, 3452364817, 3452364819, 3452364814, 3452364815, 3452364811, 3452364813, 3452364808, 3452364809, 3452364806, 7255825113, 3452364807, 3452364810, 3452364812, 3452364816, 3452364818, 3452364822, 3452364824, 3452364826, 3452364827, 3452364829, 3452364830, 3452364831, 3452364832, 3452364838, 3452364836, 3452364841]",yes,,,,,,,,,,,,,,
way,338379447,kindergarten,,,,"POLYGON ((-3.7325872 40.4772676, -3.732608 40.4769801, -3.7323256 40.4770212, -3.7323034 40.4772697, -3.7323602 40.4772703, -3.7323602 40.4772592, -3.7325872 40.4772676))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3454565905, 3454565902, 3454565903, 3454565906, 3454565907, 3454565904, 3454565905]",,,,,,,,,,,,,,,
way,344099971,kindergarten,,,Escuela Infantil Los Compañeros,"POLYGON ((-3.6362106 40.3917864, -3.6364117 40.391529, -3.6363035 40.3914604, -3.6360082 40.3916662, -3.6362106 40.3917864))",,12,28038,Calle de Rafael Fernández Hijicos,+34913038056,0,,+34917863694,28048208,EEI Los Compañeros,public,eei.loscompaneros.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.loscompaneros.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[3508578954, 3508578952, 3508578951, 3508578953, 3508578954]",,,,,,,,,,,,,,,
way,350673683,kindergarten,,,Escuela Infantil El Espinillo,"POLYGON ((-3.6871369 40.3599282, -3.6871135 40.3595485, -3.6871012 40.3593485, -3.6870652 40.3593498, -3.6870176 40.3593515, -3.6870091 40.3592132, -3.6869147 40.3592165, -3.6867901 40.359221, -3.6865878 40.3592282, -3.6865053 40.3592312, -3.686317 40.3592379, -3.6863284 40.3594226, -3.6863439 40.359674, -3.6863444 40.3596811, -3.6863459 40.3597056, -3.6863613 40.359956, -3.6867903 40.3599406, -3.6868212 40.3599395, -3.687104 40.3599294, -3.6871369 40.3599282))",,2,28041,Pasaje de la Avenencia,+34913176104,0,,+34913176104,28048622,EEI El Espinillo,public,eei.elespinillo.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elespinillo.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[1842712389, 7592527616, 5202240638, 5202239680, 5202240636, 5202240637, 5202239717, 5202239716, 5202239715, 5202239661, 1842711687, 5202239659, 5202239710, 5202239714, 5202239687, 1842712426, 5202239688, 5202239681, 5202239682, 1842712389]",,,,,,,,,,,,,,,
way,350696039,kindergarten,,,Centro Docente Extranjero En España Ecole Maternelle Française Pomme D'api (francés),"POLYGON ((-3.6308514 40.4563996, -3.6309576 40.4560111, -3.6313345 40.456077, -3.6312134 40.4564605, -3.6308514 40.4563996))",,69,28043,Avenida de los Madroños,,,,+34913882764,28045116,,private,pommedapi@ecolepommedapi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3564619829, 3564619827, 3564619828, 3564619830, 3564619829]",,,,,,,,,main,,,,,,
way,350839530,kindergarten,,,Escuela Infantil El Pilar,"POLYGON ((-3.6534613 40.4329378, -3.6534472 40.4328812, -3.6534107 40.4327351, -3.6533783 40.4326055, -3.6533549 40.4325119, -3.652852 40.4325848, -3.6529076 40.4328072, -3.6529584 40.4330106, -3.6534613 40.4329378))",,38,28027,Calle de Siena,+34914036749,0,,+34914036749,28043600,EEI El Pilar,public,eei.elpilar.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elpilar.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[3565837588, 4046852093, 4044816058, 4044816061, 3565837587, 2542509932, 2542509938, 3565837589, 3565837588]",,,,,,,,,,,,,,,
way,365604565,kindergarten,,,Centro Privado de Educación Infantil Andal I,"POLYGON ((-3.6740198 40.4081214, -3.6740242 40.4081235, -3.6741701 40.4081957, -3.6740766 40.408304, -3.6739228 40.4082276, -3.6740198 40.4081214))",,4,28007,Calle de Francisco Vitoria,,0,,+34915016200,28068013,CPEI Andal I,private,escuelasinfantilesandal@gmail.com,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,"[3696060007, 3696060008, 3696060011, 3696060014, 3696060012, 3696060007]",,,,,,,,,,,,,,,
way,373600716,kindergarten,,,El Trebol,"POLYGON ((-3.6549983 40.3827336, -3.6549934 40.3828559, -3.6547192 40.382854, -3.6547168 40.383012, -3.6544031 40.3830083, -3.6544056 40.3829838, -3.654329 40.3829857, -3.6543315 40.3829612, -3.6542648 40.3829594, -3.6542623 40.3827336, -3.6549983 40.3827336))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4665832491, 3770423131, 3770423132, 3770423133, 3770423134, 3770423135, 3770423136, 3770423137, 3770423138, 3770423139, 4665832491]",kindergarten,,,,,,,,,,,,,,
way,374558224,kindergarten,,,Escuela Infantil-casa de Niños Giner de los Ríos,"POLYGON ((-3.6679652 40.3790804, -3.6677063 40.3792439, -3.6675387 40.3790978, -3.6675977 40.3790569, -3.6675492 40.3790147, -3.6677511 40.3788835, -3.6678552 40.3789772, -3.6678109 40.3790048, -3.6678686 40.3790559, -3.6679075 40.3790314, -3.6679652 40.3790804))",Madrid,25,28053,Calle de Membézar,+34917860722,0,,+34917860722,28056795,EEI Giner de los Ríos,public,cn.ginerdelosrios.madrid@educa.madrid.org,http://www.educa.madrid.org/cn.ginerdelosrios.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[266169960, 3779523696, 3779523697, 3779523698, 3779523699, 3779523700, 3779523701, 3779523702, 3779523703, 3779523704, 266169960]",kindergarten,,,,,,,,,,,,,,
way,376821510,kindergarten,,,Escuela Infantil Municipal Rodas,"POLYGON ((-3.7066507 40.4082872, -3.7065635 40.4083151, -3.7064593 40.4083518, -3.7064318 40.4083645, -3.7063963 40.4083791, -3.7063565 40.4082679, -3.7063193 40.4081614, -3.706301 40.4081106, -3.7064531 40.4080757, -3.7064538 40.4080822, -3.7066179 40.4080446, -3.706644 40.4082333, -3.7066507 40.4082872))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3802045141, 3802045142, 3802045143, 3846905526, 3802045144, 3846908430, 3846908429, 3802045130, 3802045127, 3802045128, 3802045126, 3842921788, 3802045141]",,,,,,,,,,,,,,,
way,395508275,kindergarten,,,Escuela infantil municipal La Bola de Cristal,"POLYGON ((-3.7163856 40.4678916, -3.7156156 40.4677307, -3.7156873 40.467532, -3.7158129 40.4675583, -3.71584 40.4674832, -3.7164845 40.467618, -3.7163856 40.4678916))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3983657723, 3983657689, 5030498669, 3983657624, 5030498671, 3983657655, 3983657723]",,,,,,,,,,,,,,,
way,408992561,kindergarten,,,Escuela Infantil Las Maravillas,"POLYGON ((-3.7703031 40.3823334, -3.7703288 40.3824026, -3.7703507 40.3824617, -3.7703713 40.3825172, -3.7703768 40.3825321, -3.7703996 40.3825936, -3.770405 40.3826083, -3.7711185 40.3824548, -3.7710166 40.38218, -3.7705048 40.38229, -3.7703031 40.3823334))",,,28044,Calle de Anselmo Lorenzo,+34917066735,0,,+34915091069;+34915091367,28043570,EEI Las Maravillas,public,eei.lasmaravillas.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.lasmaravillas.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[4108857130, 5924077807, 5924077804, 5924077803, 5924077800, 5924077799, 266169189, 4108857135, 4108857124, 5924077808, 4108857130]",,,,,,,,,,,,,,,
way,432128058,kindergarten,,,Escuela Infantil Colorín Colorado,"POLYGON ((-3.6840558 40.4781374, -3.6840863 40.478023, -3.6844062 40.4780724, -3.6843949 40.4781147, -3.6847087 40.4781631, -3.6845802 40.4786447, -3.6839466 40.4785468, -3.6839691 40.4784623, -3.6844924 40.4785431, -3.6845765 40.478228, -3.6843162 40.4781879, -3.684313 40.4781999, -3.6842639 40.4781923, -3.6842668 40.4781815, -3.6840625 40.4781499, -3.684053 40.4781853, -3.6839924 40.478176, -3.6840048 40.4781295, -3.6840558 40.4781374))",Madrid,8,28046,Calle de Conde de Torralba,,0,,+34917331277;+34647516467,28047587,EEI Colorín Colorado,public,eei.colorincolorado.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.colorincolorado.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,"[4312932356, 4312932352, 4312932353, 4312932354, 4312932358, 4312932369, 4312932368, 4312932366, 4312932367, 4312932365, 4312932362, 4312932364, 4312932363, 4312932360, 4312932357, 4312932361, 4312932359, 4312932355, 4312932356]",yes,,,,,,,,,brick,3,gabled,,,
way,442426871,kindergarten,,,Los Ángeles,"POLYGON ((-3.6401331 40.4503084, -3.640102 40.4504205, -3.6396575 40.4503491, -3.6397155 40.4501402, -3.6398414 40.4501605, -3.6398344 40.4501856, -3.6400656 40.4502228, -3.6400706 40.4502047, -3.6401134 40.4502116, -3.6400886 40.4503012, -3.6401331 40.4503084))",,35,28043,Avenida de Carondelet,+34913882394,0,,+34913882458,28060555,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266171188, 4401138300, 4401138301, 4401138302, 4401138303, 4401138304, 4401138305, 4401138306, 4401138307, 4401138308, 266171188]",kindergarten,,,,,,,,,,,,,,
